"Name","Region","Electorate_05","CON_05","LAB_05","LIB_05","NAT_05","MIN_05","OTH_05","Abstained_05","Winner_05","CON_share_05","LAB_share_05","LIB_share_05","NAT_share_05","MIN_share_05","OTH_share_05","CON_share_all_05","LAB_share_all_05","LIB_share_all_05","NAT_share_all_05","MIN_share_all_05","OTH_share_all_05","Abstained_share_all_05","Electorate_10","CON_10","LAB_10","LIB_10","NAT_10","MIN_10","OTH_10","Abstained_10","Winner_10","CON_share_10","LAB_share_10","LIB_share_10","NAT_share_10","MIN_share_10","OTH_share_10","CON_share_all_10","LAB_share_all_10","LIB_share_all_10","NAT_share_all_10","MIN_share_all_10","OTH_share_all_10","Abstained_share_all_10"
"Shropshire North",11,73482,23061,12041,9175,0,0,2235,26970,"CON",49.5807533539732,25.8879428964568,19.7260921912625,0,0,4.80521155830753,31.3831958847065,16.3863259029422,12.4860510056885,0,0,3.0415611986609,36.702866008002,78926,26692,9406,10864,0,0,4907,27057,"CON",51.460409878733,18.1341456361218,20.945073165089,0,0,9.4603713200563,33.8190203481742,11.9174923345919,13.7647923371259,0,0,6.21721612649824,34.2814788536097
"Sittingbourne and Sheppey",20,66489,18013,17957,5565,0,0,1596,23358,"CON",41.7634647933041,41.6336277851198,12.9025526883216,0,0,3.7003547332545,27.0916993788446,27.0074749206636,8.36980553174209,0,0,2.40039705816,35.1306231105897,75354,24313,11930,7943,0,0,4392,26776,"CON",50.0494050804891,24.5584420931286,16.3510230968751,0,0,9.04112972950719,32.2650423335191,15.8319399102901,10.5409135546885,0,0,5.82848952942113,35.5336146720811
"Skipton and Ripon",7,74922,24295,9466,13226,0,0,2506,25429,"CON",49.0877497827976,19.1259370011921,26.7229709251813,0,0,5.06334229082901,32.4270574731054,12.6344731854462,17.6530258135127,0,0,3.34481193774859,33.9406315901871,77381,27685,5498,17735,0,0,3806,22657,"CON",50.5902346319713,10.0467802061253,32.408084204371,0,0,6.95490095753234,35.7775164446053,7.10510331993642,22.9190628190383,0,0,4.91852005014151,29.2797973662785
"Sleaford and North Hykeham",8,78905,26025,14139,10027,0,0,2574,26140,"CON",49.322467544774,26.7961717047285,19.0031270728703,0,0,4.87823367762722,32.9827007160509,17.9190165388759,12.7076864583993,0,0,3.26215068753564,33.1284455991382,85550,30719,10051,10814,0,3806,4140,26020,"CON",51.6025533344532,16.8839240718965,18.1656307743995,0,6.39341508483118,6.95447673441962,35.9076563413209,11.7486849795441,12.6405610753945,0,4.44886031560491,4.83927527761543,30.4149620105202
"Slough",19,75694,10094,18450,6969,0,0,4204,35977,"LAB",25.4148097791878,46.4536596419669,17.5466424956568,0,0,10.5848880831886,13.3352709593891,24.3744550426718,9.20680635189051,0,0,5.55394086717573,47.5295267788728,77068,16361,21884,6943,0,0,2554,29326,"LAB",34.2696158518705,45.8380461648025,14.5427506179046,0,0,5.34958736542248,21.2293039912804,28.3957024964966,9.00892718119064,0,0,3.3139565059428,38.0521098250895
"Solihull",9,75036,19838,7710,20187,0,0,2502,24799,"LIB",39.4888229790792,15.3472540159643,40.1835300674801,0,0,4.98039293747636,26.4379764379764,10.2750679673757,26.9030865184711,0,0,3.33439948824564,33.0494695879311,77863,23460,4891,23635,0,0,3143,22734,"LIB",42.5547352573056,8.87191859094125,42.872172540768,0,0,5.70117361098514,30.1298434429703,6.28154579196794,30.3545971770931,0,0,4.03657706484466,29.1974365231239
"Somerset North",15,71846,21634,11268,15616,0,0,3218,20110,"CON",41.8161434977578,21.7798051646822,30.1840111334467,0,0,6.22004020411319,30.1116276480249,15.6835453609108,21.7353784483479,0,0,4.47902458035242,27.9904239623639,77304,28549,6448,20687,0,0,2257,19363,"CON",49.2725358554392,11.1285618128786,35.7035605184584,0,0,3.8953418132238,36.9308185863603,8.34109489806478,26.7605815999172,0,0,2.91964193314706,25.0478629825106
"Somerset North East",15,65072,18217,18241,8666,0,268,1457,18223,"LAB",38.8845012700378,38.9357296847318,18.497726739098,0,0.572050630749856,3.10999167538261,27.9951438406688,28.0320260634374,13.3175559380379,0,0.411851487582985,2.23905827391197,28.004364396361,67412,21130,16216,11433,0,0,2424,16209,"CON",41.2671132550827,31.6700193348046,22.3287697986446,0,0,4.73409761146808,31.3445677327479,24.055064380229,16.9598884471607,0,0,3.59579896754287,24.0446804723195
"Somerton and Frome",18,76585,23118,5523,23243,0,0,1329,23372,"LIB",43.4442711367523,10.379042715126,43.6791761411685,0,0,2.49751000695319,30.1860677678397,7.21159495984853,30.3492851080499,0,0,1.7353267611151,30.5177254031468,81548,26976,2675,28793,0,0,2168,20936,"LIB",44.506038408236,4.4133174948855,47.5037946281264,0,0,3.57684946875206,33.0799038603031,3.28027664688282,35.3080394368961,0,0,2.6585569235297,25.6732231323883
"South Holland and The Deepings",8,74880,27328,11048,5827,0,0,2445,28232,"CON",58.5834333733493,23.6837592179729,12.4914251414852,0,0,5.24138226719259,36.4957264957265,14.7542735042735,7.78178418803419,0,0,3.26522435897436,37.7029914529915,76243,29639,7024,7759,0,0,5766,26055,"CON",59.0559496293935,13.9953773810473,15.4598708854706,0,0,11.4888021040886,38.8743884684496,9.21264903007489,10.1766719567698,0,0,7.56266149023517,34.1736290544706
"South Shields",4,62634,5886,18957,6171,0,0,1049,30571,"LAB",18.3576084583476,59.1242241836385,19.2464834856377,0,0,3.27168387237626,9.39745186320529,30.2663090334323,9.85247629083246,0,0,1.67480920905578,48.8089536034742,63294,7886,18995,5189,0,0,4448,26776,"LAB",21.5948299468755,52.0154444383592,14.2094309655512,0,0,12.1802946492141,12.4593168388789,30.0107435143932,8.19824943912535,0,0,7.02752235598951,42.3041678516131
"Southampton Itchen",19,72445,10894,19176,8207,0,0,1454,32714,"LAB",27.4193954342956,48.264579295764,20.6564143867509,0,0,3.65961088318945,15.0376147422182,26.4697356615363,11.3285941058734,0,0,2.00703982331424,45.1570156670578,74532,16134,16326,9256,0,0,2696,30120,"LAB",36.3280194542016,36.7603350445825,20.841214086283,0,0,6.0704314149329,21.6470777652552,21.9046852358718,12.4188268126442,0,0,3.6172382332421,40.4121719529866
"Southampton Test",19,71124,10345,17874,9914,0,0,2597,30394,"LAB",25.3989688190523,43.8841149030199,24.340780751289,0,0,6.37613552663884,14.5450199651313,25.130757550194,13.939036049716,0,0,3.65136943928913,42.7338169956695,71931,14588,17001,9865,0,0,2733,27744,"LAB",33.0142349559825,38.4751171158938,22.3255708692602,0,0,6.18507705886347,20.2805466349696,23.6351503524211,13.7145319820383,0,0,3.79947449639238,38.5702965341786
"Southend West",14,66202,18681,9179,9692,0,0,2993,25657,"CON",46.0747317795043,22.6390430385991,23.9043038599087,0,0,7.38192132198791,28.2181807196157,13.8651400259811,14.640041086372,0,0,4.52101144980514,38.755626718226,66527,20086,5850,12816,0,0,4854,22921,"CON",46.0624684676421,13.415585011237,29.3904508553869,0,0,11.1314956657341,30.1922527695522,8.79342221954996,19.2643588317525,0,0,7.29628571858043,34.4536804605649
"Southport",5,67977,15254,5277,19092,0,0,1575,26779,"LIB",37.0260692266615,12.808874217195,46.3420554395844,0,0,3.82300111655906,22.4399429218706,7.76291981111258,28.085970254645,0,0,2.31696014828545,39.3942068640864,67202,15683,4116,21707,0,0,2251,23445,"LIB",35.841122563247,9.40649496080627,49.6080627099664,0,0,5.1443197659803,23.3371030624089,6.12481771375852,32.301121990417,0,0,3.34960269039612,34.8873545430196
"Spelthorne",19,69650,21619,11684,7319,0,0,2206,26822,"CON",50.4786588213318,27.2812178948352,17.0892873820865,0,0,5.15083590174652,31.0394831299354,16.7753050969131,10.5082555635319,0,0,3.16726489590811,38.5096913137114,70479,22261,7789,12242,0,0,5012,23175,"CON",47.0594452900389,16.4658379841028,25.8794182310164,0,0,10.5952984948419,31.5852949105407,11.0515188921523,17.3697129641453,0,0,7.1113381290881,32.8821351040736
"St Albans",14,64687,16978,15595,11597,0,0,1356,19161,"CON",37.2929754426042,34.2551509027808,25.4733558845495,0,0,2.97851777006546,26.2463864454991,24.1083989054988,17.9278680414921,0,0,2.09624808694173,29.6210985205683,70058,21533,9288,19228,0,0,2786,17223,"CON",40.7551812245671,17.5792561748841,36.392542821993,0,0,5.27301977855588,30.7359616317908,13.2575865711268,27.4458305975049,0,0,3.97670501584401,24.5839161837335
"St Austell and Newquay",18,70491,14678,6656,20919,0,730,2548,24960,"LIB",32.2373767323362,14.6186114954646,45.9445213151479,0,1.60330324394369,5.59618721310755,20.8225163496049,9.44234015689946,29.676128867515,0,1.03559319629456,3.61464584131308,35.408775588373,76346,18877,3386,20189,0,2007,2779,29108,"LIB",39.9614716965155,7.16795799991532,42.7388966510013,0,4.24869808205259,5.88297557051526,24.7255913865821,4.4350719094648,26.444083514526,0,2.62882141827994,3.64000733502738,38.1264244361198
"St Helens North",5,74611,7936,24011,8734,0,0,1179,32751,"LAB",18.9584328714764,57.360248447205,20.8647873865265,0,0,2.81653129479216,10.6365013201807,32.1815818042916,11.7060487059549,0,0,1.5801959496589,43.895672219914,74985,9940,23041,8992,0,0,2583,30429,"LAB",22.3090043989586,51.7124517461173,20.1813448244905,0,0,5.79719903043361,13.2559845302394,30.7274788290992,11.9917316796693,0,0,3.44468893778756,40.5801160232046
"St Helens South and Whiston",5,76713,4881,23078,11719,0,0,1476,35559,"LAB",11.8603294940953,56.0771735432765,28.4759683141371,0,0,3.58652864849103,6.36267646943803,30.0835581974372,15.2764199027544,0,0,1.92405459309374,46.3532908372766,77975,8209,24364,10242,0,0,3266,31894,"LAB",17.8142835441939,52.8721164905276,22.2260801631909,0,0,7.08751980208763,10.5277332478358,31.2459121513306,13.1349791599872,0,0,4.18852196216736,40.9028534786791
"St Ives",18,64159,12500,5409,21701,0,0,3682,20867,"LIB",28.8736949089901,12.4942252610182,50.1270442575996,0,0,8.50503557239213,19.482847301236,8.43061768419084,33.8237815427298,0,0,5.73886750105207,32.5238859707913,66930,17900,3751,19619,0,2560,2091,21009,"LIB",38.979987369613,8.16837612421332,42.7233727488513,0,5.57479148973237,4.55347226758999,26.7443597788734,5.60436276707007,29.3127147766323,0,3.8248916778724,3.12415956969969,31.3895114298521
"Stafford",11,71558,18359,20175,6302,0,0,1532,25190,"LAB",39.5941166321601,43.5106107660456,13.5912698412698,0,0,3.3040027605245,25.6561111266385,28.1939126303139,8.80684200229185,0,0,2.14092065177898,35.2022135889768,70587,22047,16587,8211,0,0,3394,20348,"CON",43.8842333645176,33.0161826469476,16.3438762714226,0,0,6.7557077171122,31.2337965914403,23.4986612265715,11.6324535679374,0,0,4.80825081105586,28.8268378029949
"Staffordshire Moorlands",11,61894,15397,14057,5766,0,0,3906,22768,"CON",39.3523488217554,35.9275162296171,14.7370035270664,0,0,9.98313142156111,24.8764015898148,22.7114098297089,9.31592723042621,0,0,6.31078941415969,36.7854719358904,62071,19793,13104,7338,0,0,3580,18256,"CON",45.1740271596485,29.9075659020883,16.7476891475522,0,0,8.17071779071094,31.8876770150312,21.1113080182372,11.8219458362198,0,0,5.7675887290361,29.4114804014757
"Staffordshire South",11,71554,13798,5642,3541,0,2674,1583,44316,"CON",50.6571701299655,20.7137087891916,13.0002202804905,0,9.81716719289228,5.81173360746017,19.2833384576683,7.88495402073958,4.94871006512564,0,3.73703776169047,2.21231517455348,61.9336445202225,73390,26834,10244,8427,0,0,4935,22950,"CON",53.1998413957177,20.3092783505155,16.7069785884219,0,0,9.78390166534497,36.5635645183267,13.958304946178,11.4824908025617,0,0,6.72434936639869,31.2712903665349
"Stalybridge and Hyde",6,66884,9351,17776,5532,0,0,3104,31121,"LAB",26.1471353074406,49.7050023767581,15.4685009646842,0,0,8.67936135111708,13.9809221936487,26.5773578135279,8.27103642126667,0,0,4.6408707613181,46.5298128102386,69037,13445,16189,6965,0,0,4280,28158,"LAB",32.889747792265,39.6022407593141,17.0380880158517,0,0,10.4699234325693,19.4750640960644,23.4497443399916,10.0887929660906,0,0,6.19957414140244,40.7868244564509
"Stevenage",14,65206,14161,17650,7611,0,0,1457,24327,"LAB",34.6412583478069,43.176202940385,18.6183615059077,0,0,3.56417720590034,21.7173266263841,27.06806122136,11.6722387510352,0,0,2.23445695181425,37.3079164494065,68937,18491,14913,7432,0,0,3815,24286,"CON",41.4122863989608,33.3990280172896,16.6446440169313,0,0,8.54404156681821,26.823041327589,21.632795160799,10.7808578847353,0,0,5.53403832484732,35.2292673020294
"Stirling",1,64554,10962,15729,9052,5503,0,2445,20863,"LAB",25.0898354352155,36.0005493122153,20.7182257215445,12.5952713373464,0,5.59611819367833,16.9811320754717,24.3656473649967,14.0223688694736,8.52464603277876,0,3.7875267218143,32.3186789354649,66080,11254,19558,6797,8091,0,1141,19239,"LAB",24.025960163105,41.7540189150531,14.5107918276723,17.2733289212442,0,2.43590017292543,17.0308716707022,29.5974576271186,10.2860169491525,12.2442493946731,0,1.72669491525424,29.1147094430993
"Stockport",6,64131,8756,17617,7656,0,0,968,29134,"LAB",25.0192873674886,50.3386004514673,21.876160813784,0,0,2.76595136726005,13.6533033946142,27.4703341597667,11.9380642746877,0,0,1.50941042553523,45.4288877453961,63525,9913,16697,9778,0,0,2740,24397,"LAB",25.3347986096913,42.672766305459,24.9897771416888,0,0,7.00265794316091,15.6048799685163,26.2841401023219,15.392365210547,0,0,4.31326249508068,38.405352223534
"Stockton North",4,66034,7901,21112,7184,0,0,1978,27859,"LAB",20.6967910936477,55.3032089063523,18.8185985592665,0,0,5.18140144073346,11.9650483084472,31.9714086682618,10.8792440258049,0,0,2.995426598419,42.1888723990671,67363,10247,16923,6342,0,0,5986,27865,"LAB",25.9430857258595,42.845207352271,16.0565091903388,0,0,15.1551977315307,15.2116146846192,25.1220996689577,9.41466383623057,0,0,8.88618381010347,41.3654380000891
"Stockton South",4,68519,15014,20380,6855,0,0,925,25345,"LAB",34.7755593644323,47.2043359429286,15.8776115254551,0,0,2.14249316718395,21.9121703469111,29.74357477488,10.004524292532,0,0,1.34999051358017,36.9897400720968,74552,19577,19245,7600,0,0,3862,24268,"CON",38.9328613475459,38.2726115663034,15.1141516188052,0,0,7.68037546734548,26.2595235540294,25.814196802232,10.1942268483743,0,0,5.18027685373967,32.5517759416246
"Stoke-on-Trent Central",11,59250,4957,15098,5351,0,84,3372,30388,"LAB",17.1748319589772,52.310997158894,18.5399487215023,0,0.29104012195967,11.6831820386668,8.3662447257384,25.4818565400844,9.03122362869198,0,0.141772151898734,5.69113924050633,51.2877637130802,60995,6833,12605,7039,0,0,5993,28525,"LAB",21.0440406529104,38.8204496458269,21.6784724360949,0,0,18.4570372651678,11.2025575866874,20.665628330191,11.5402901877203,0,0,9.8253955242233,46.766128371178
"Stoke-on-Trent North",11,70682,7827,21662,5789,0,0,3716,31688,"LAB",20.0723188182797,55.5521362260861,14.8458737241627,0,0,9.52967123147151,11.0735406468408,30.6471237373023,8.19020401233695,0,0,5.25734982032201,44.831781783198,72052,9580,17815,7120,0,0,5681,31856,"LAB",23.8332172355458,44.3203303811325,17.7132052940591,0,0,14.1332470892626,13.295952922889,24.7251984677733,9.88175206795093,0,0,7.88458335646478,44.212513184922
"Stoke-on-Trent South",11,67851,8795,17046,5478,0,3222,1801,31509,"LAB",24.2006493863849,46.9044081228331,15.0734687138848,0,8.86577513620604,4.95569864069121,12.9622260541481,25.1226953176814,8.07357297607994,0,4.7486404032365,2.65434555128148,46.4385196975726,68031,11316,15446,6323,0,3762,3005,28179,"LAB",28.3950617283951,38.7584061025795,15.8662049583459,0,9.43992773261066,7.54039947806885,16.6335935088416,22.704355367406,9.29429230791845,0,5.52983198835825,4.41710396730902,41.4208228601667
"Stone",11,65296,20878,12293,9184,0,0,1277,21664,"CON",47.8502016868353,28.1742757609094,21.048771543821,0,0,2.92675100843418,31.9743935309973,18.8265743690272,14.065180102916,0,0,1.95570938495467,33.1781426121049,66979,23890,9770,10598,0,0,2971,19750,"CON",50.5833280399754,20.6864426517606,22.4396027864236,0,0,6.2906265218404,35.6678959076726,14.5866614909151,15.8228698547306,0,0,4.43571865808686,29.4868540885949
"Stourbridge",9,68378,17475,18525,6841,0,0,1171,24366,"LAB",39.7050804326093,42.0907934199764,15.5434881395983,0,0,2.66063800781605,25.5564655298488,27.092047149668,10.0046798677937,0,0,1.71253912076984,35.6342683319196,69637,20153,14989,7733,0,0,4359,22403,"CON",42.6662996993691,31.7334970572046,16.3716814159292,0,0,9.22852182749714,28.9400749601505,21.5244769303675,11.1047288079613,0,0,6.25960337177075,32.17111592975
"Strangford",3,69040,7872,2496,20921,949,3332,1462,32008,"LIB",21.2572909915749,6.7401166558652,56.4943832361201,2.56264852019875,8.99762367682005,3.94793691942104,11.4020857473928,3.61529548088065,30.3027230590962,1.37456546929316,4.82618771726535,2.11761297798378,46.3615295480881,60539,9050,2164,14926,1161,2828,2376,28034,"LIB",27.8418704814644,6.65743731733579,45.919089370866,3.57175819104753,8.7001999692355,7.30964467005076,14.9490411139926,3.57455524537901,24.6551809577297,1.9177720147343,4.67136886965427,3.92474272782834,46.3073390706817
"Stratford-on-Avon",10,65654,22958,6970,12224,0,0,2975,20527,"CON",50.8741994814634,15.4452988233208,27.0879960998959,0,0,6.59250559531988,34.9681664483504,10.6162610046608,18.6188198738843,0,0,4.53133091662351,31.2654217564809,69516,26052,4809,14706,0,1846,3129,18974,"CON",51.5452494954691,9.51485892920739,29.0965929326105,0,3.65240789838154,6.19089074433145,37.4762644571034,6.91783186604523,21.1548420507509,0,2.65550376891651,4.50112204384602,27.2944358133379
"Streatham",17,73232,6219,17571,11137,0,2016,626,35663,"LAB",16.55354148367,46.7699433043201,29.6441214831377,0,5.36612632755729,1.66626740131491,8.49218920690408,23.9936093511033,15.2078326414682,0,2.75289490932925,0.854817566091326,48.6986563251038,74531,8578,20037,16778,0,0,1444,27694,"LAB",18.3145803531396,42.7802805474305,35.822106454299,0,0,3.08303264513099,11.5093048530142,26.8841153345588,22.5114381935034,0,0,1.93744884678858,37.1576927721351
"Stretford and Urmston",6,63413,11800,20112,5339,0,0,1795,24367,"LAB",30.2207652512421,51.5084771807612,13.6736157352866,0,0,4.59714183271014,18.6081718259663,31.7158942172741,8.41940926939271,0,0,2.83064986674657,38.4258748206204,70091,12886,21821,7601,0,0,2602,25181,"LAB",28.6929414384324,48.5882876864841,16.9249610331775,0,0,5.79380984190603,18.3846713558089,31.1323850423022,10.8444736128747,0,0,3.71231684524404,35.9261531437702
"Stroud",15,75660,20708,21713,7539,0,2948,1052,21700,"LAB",38.3765752409192,40.2390659747961,13.9714603409933,0,5.46330615270571,1.94959229058562,27.3698123182659,28.6981231826593,9.96431403647899,0,3.89637853555379,1.39043087496696,28.6809410520751,78305,23679,22380,8955,0,0,2959,20332,"CON",40.8448760629948,38.6041778069101,15.4468459455264,0,0,5.10410018456868,30.2394483110912,28.5805504118511,11.4360513377179,0,0,3.77881361343465,25.9651363259051
"Suffolk Central and Ipswich North",13,72255,21680,13347,9911,0,0,3256,24061,"CON",44.9848528862514,27.6943187948707,20.5648005975848,0,0,6.75602772129311,30.0048439554356,18.4720780568819,13.7166978063802,0,0,4.50626254238461,33.3001176389177,75848,27125,8636,13339,0,0,4320,22428,"CON",50.7768625982778,16.1662298764508,24.9700486709098,0,0,8.08685885436166,35.762314101888,11.3859297542453,17.5864887670077,0,0,5.69560172977534,29.5696656470836
"Suffolk Coastal",13,77359,23321,13766,11642,0,0,3769,24861,"CON",44.422644672178,26.221951312431,22.1760828983961,0,0,7.17932111699493,30.146460011117,17.7949559844362,15.0493155288977,0,0,4.87208986672527,32.1371786088238,76687,25475,8812,16347,0,0,4259,21794,"CON",46.4084673819977,16.0530486582989,29.7797533383127,0,0,7.75873062139071,33.2194504935648,11.4908654661155,21.316520401111,0,0,5.55374444169155,28.4194191975172
"Suffolk South",13,68038,20584,11927,13884,0,0,2453,19190,"CON",42.1388797903701,24.4165574844415,28.422862757943,0,0,5.02169996724533,30.2536817660719,17.5299097563126,20.4062435697698,0,0,3.60533819336253,28.2048267144831,72498,24550,7368,15861,0,0,3637,21082,"CON",47.747782791349,14.3301695970126,30.8483740469893,0,0,7.07367356464914,33.8630031173274,10.1630389803857,21.8778449060664,0,0,5.0166901155894,29.0794228806312
"Suffolk West",13,72333,21719,12717,7377,0,0,2108,28412,"CON",49.450149131395,28.9542587828146,16.7960656633501,0,0,4.79952642244029,30.0264056516389,17.5811870100784,10.1986645099747,0,0,2.91429914423569,39.2794436840723,74413,24312,7089,11262,0,0,5426,26324,"CON",50.5562602674208,14.7414169560606,23.4190771278255,0,0,11.283245648693,32.6717105882037,9.52656121914182,15.1344523134399,0,0,7.29173665891713,35.3755392202975
"Sunderland Central",4,72930,9094,16927,7448,0,0,2820,36641,"LAB",25.05993551765,46.6449888395933,20.5241257681391,0,0,7.77094987461765,12.4694912930207,23.2099273275744,10.2125325654737,0,0,3.86672151378034,50.2413273001508,74485,12770,19495,7191,0,0,3007,32022,"LAB",30.0732402326732,45.9105574264654,16.9347431881874,0,0,7.08145915267409,17.1443914882191,26.1730549775123,9.65429281063301,0,0,4.03705444049137,42.9912062831443
"Surrey East",19,73945,27659,7289,11739,0,0,2567,24691,"CON",56.1558452105413,14.7987980671621,23.8335972712876,0,0,5.21175945100905,37.4048279126378,9.85732639123673,15.8753127324363,0,0,3.47149908715937,33.3910338765299,76855,31007,4925,14133,0,0,4575,22215,"CON",56.747803806735,9.01354319180088,25.8656661786237,0,0,8.37298682284041,40.34480515256,6.40817123153991,18.3891744193611,0,0,5.95276819985687,28.9050809966821
"Surrey Heath",19,76091,24640,7989,13800,0,0,1427,28235,"CON",51.4877967235038,16.6938314944835,28.8365095285858,0,0,2.98186225342695,32.3822791131671,10.4992706101904,18.1361790487706,0,0,1.87538605091272,37.1068851769592,77690,31326,5552,14037,0,0,3432,23343,"CON",57.6407161388853,10.2158352806963,25.8284725927834,0,0,6.31497598763501,40.3217917363882,7.14635088170936,18.0679624147252,0,0,4.41755695713734,30.0463380100399
"Surrey South West",19,74720,27237,4136,21070,0,0,1128,21149,"CON",50.8428067424539,7.72059509809412,39.3309813145172,0,0,2.10561684493476,36.4520877944326,5.53533190578159,28.198608137045,0,0,1.50963597430407,28.3043361884368,77980,33605,3419,17287,0,0,2948,20721,"CON",58.6894636651007,5.97111371138162,30.1908870221275,0,0,5.14853560139017,43.0943831751731,4.38445755321877,22.1685047448064,0,0,3.7804565273147,26.572197999487
"Sussex Mid",20,74878,24593,6621,18524,0,0,1646,23494,"CON",47.861201930562,12.8853339560953,36.0501323369142,0,0,3.20333177642846,32.8440930580411,8.84238361067336,24.7389086246962,0,0,2.19824247442506,31.3763722321643,77182,28329,3689,20927,0,0,2910,21327,"CON",50.7188255303912,6.60460119953451,37.4666547309999,0,0,5.20991853907439,36.7041538182478,4.77961182659169,27.1138348319556,0,0,3.77030913943666,27.6320903837682
"Sutton and Cheam",17,65305,17527,5114,20207,0,0,342,22115,"LIB",40.5811530446863,11.8407038666358,46.7862931234082,0,0,0.791849965269738,26.8386800398132,7.83094709440318,30.9425005742286,0,0,0.523696501033612,33.8641757905214,66658,20548,3376,22156,0,0,2428,18150,"LIB",42.360023088975,6.9596767543498,45.6749402160468,0,0,5.00535994062835,30.8260073809595,5.06465840559273,33.2383209817276,0,0,3.6424735215578,27.2285397101623
"Sutton Coldfield",9,72752,24271,11952,7682,0,0,2255,26592,"CON",52.5801559792028,25.892547660312,16.6421143847487,0,0,4.88518197573657,33.3612821640642,16.4284143391247,10.5591598856389,0,0,3.09957114581042,36.5515724653618,74489,27303,10298,9117,0,0,3871,23900,"CON",53.9702306825595,20.3562039178478,18.0217043230742,0,0,7.65186107651861,36.6537341083918,13.8248600464498,12.2393910510277,0,0,5.19674045832271,32.085274335808
"Swansea East",12,58813,3103,17458,6208,2128,0,1938,27978,"LAB",10.0632398248743,56.6174801362089,20.1329657856332,6.90124858115778,0,6.28506567212583,5.27604441194974,29.6839134205023,10.5554894326084,3.61824766633227,0,3.29518983898118,47.5711152296261,59823,4823,16819,5981,2181,1715,1157,27147,"LAB",14.7600685518423,51.472028400049,18.3039539723344,6.6746235769372,5.24850042844901,3.54082507038805,8.06211657723618,28.1146047506812,9.99782692275546,3.64575497718269,2.86679036490982,1.93403874763887,45.3788676595958
"Swansea West",12,57946,5284,13833,9564,2149,738,1516,24862,"LAB",15.9714665699432,41.8117519042437,28.9082335872325,6.49558699069036,2.23068552774755,4.58227542014267,9.11883477720636,23.8722258654609,16.5050219169572,3.70862527180478,1.27359955820937,2.61622890277155,42.9054637075898,61334,7407,12335,11831,1437,910,1673,25741,"LAB",20.8102716826342,34.6556907257045,33.2396819599359,4.03731070716152,2.55668249374877,4.70036243081505,12.0764991684873,20.1111944435387,19.2894642449539,2.34290931620308,1.48367952522255,2.72768774252454,41.96856555907
"Swindon North",15,70853,16984,19383,5412,0,0,1402,27672,"LAB",39.3321136611009,44.887797874065,12.5332901044441,0,0,3.24679836038999,23.9707563547062,27.3566398035369,7.63834982287271,0,0,1.978744724994,39.0555092938902,78391,22408,15348,8668,0,0,3871,28096,"CON",44.5531364946814,30.5159558604235,17.2343175265931,0,0,7.69659011830202,28.584914084525,19.5787781760661,11.0573917924252,0,0,4.93806686992129,35.8408490770624
"Swindon South",15,71138,15761,17304,7292,0,0,2435,28346,"LAB",36.831650775846,40.437464946719,17.0405683305291,0,0,5.69031594690596,22.1555286907138,24.3245522786696,10.2504990300543,0,0,3.42292445668981,39.8464955438725,72622,19687,16143,8305,0,0,2984,25503,"CON",41.7814469746811,34.2600649419555,17.6255862815425,0,0,6.33290180182092,27.1088650822065,22.2288011897221,11.4359285065132,0,0,4.10894770179835,35.1174575197599
"Tamworth",11,71676,16231,18802,6176,0,0,2531,27936,"LAB",37.1079103795153,42.9858253315043,14.1197988111568,0,0,5.7864654778235,22.6449578659523,26.2319325855237,8.6165522629611,0,0,3.53116803393047,38.9753892516324,72693,21238,15148,7516,0,0,2488,26303,"CON",45.7814184091399,32.6535891355896,16.2017676223324,0,0,5.36322483293813,29.2160180485054,20.8383200583275,10.3393724292573,0,0,3.42261290633211,36.1836765575778
"Tatton",11,64561,21436,9986,8977,0,0,1233,22929,"CON",51.489239046887,23.9863566487317,21.5627401998463,0,0,2.96166410453497,33.202707516922,15.4675423243134,13.9046792955499,0,0,1.90982171899444,35.5152491442202,65689,24687,7803,10200,0,0,2541,20458,"CON",54.5798235723287,17.2514425946806,22.5509053525237,0,0,5.61782848046694,37.5816346724718,11.8787011523999,15.5277139247058,0,0,3.86822755712524,31.1437226932972
"Taunton Deane",18,81464,24513,6708,24526,0,0,994,24723,"LIB",43.201565005904,11.822139193881,43.2244761283728,0,0,1.75181967184223,30.0905921634096,8.23431208877541,30.1065501325739,0,0,1.22017087302367,30.3483747422174,82537,24538,2967,28531,0,0,2114,24387,"LIB",42.1977644024076,5.10232158211522,49.0644883920894,0,0,3.63542562338779,29.7296969843828,3.59475144480657,34.5675272907908,0,0,2.56127554914766,29.5467487308722
"Telford",11,63676,12528,17729,5161,0,0,1753,26505,"LAB",33.7036937397433,47.6957843480132,13.8844798364316,0,0,4.71604207581179,19.6746026760475,27.8425152333689,8.10509454111439,0,0,2.75299956027389,41.6247879891953,65061,14996,15974,6399,0,0,3941,23751,"LAB",36.3011377390462,38.6686032437666,15.4901960784314,0,0,9.54006293875575,23.0491385007916,24.5523431856258,9.83538525383871,0,0,6.05739229338621,36.5057407663577
